generation,best,average,unique_edges
0,298198.46348913066,332215.6205214758,0.3148
10,298198.46348913066,325848.50291133823,0.29818333333333336
20,32077.412312109263,319991.0759994051,0.28541666666666665
30,32077.412312109263,316428.6284941946,0.27115
40,30917.155022275627,311972.90838052705,0.2585166666666667
50,30917.155022275627,305849.7113636097,0.25193333333333334
60,30917.155022275627,297852.8558197568,0.24368333333333334
70,30917.155022275627,285998.2277219417,0.23895
80,30812.29578313258,265884.3110008058,0.23503333333333334
90,30812.29578313258,240467.97577544837,0.2264
100,30812.29578313258,209482.17044365025,0.21585
110,30654.83623887003,179293.86088230915,0.19965
120,30654.83623887003,158138.42456854568,0.18668333333333334
130,30654.83623887003,144978.43378403364,0.18243333333333334
140,30480.765258906828,136683.20751434288,0.17701666666666666
150,30480.765258906828,130297.37644151619,0.17258333333333334
160,30480.765258906828,124129.54342922023,0.16918333333333332
170,30480.765258906828,120411.09019650245,0.1666
180,30480.765258906828,116750.86711115231,0.16508333333333333
190,30480.765258906828,112606.79312940912,0.1621
200,30480.765258906828,110120.31672974747,0.16166666666666665
210,30480.765258906828,107425.29822726628,0.16085
220,30428.49553529345,105329.66431068434,0.15955
230,30428.49553529345,102874.63717414155,0.15896666666666667
240,30428.49553529345,101048.3263358617,0.15803333333333333
250,30428.49553529345,98653.91881687289,0.156
260,30428.49553529345,95557.76718261398,0.15495
270,30428.49553529345,93704.8000443745,0.15388333333333334
280,30428.49553529345,91881.4383444287,0.1525
290,30428.49553529345,89886.12442840596,0.15028333333333332
300,30428.49553529345,88566.90906087765,0.15003333333333332
310,30428.49553529345,86711.49216292117,0.1487
320,30428.49553529345,85790.5100582007,0.14771666666666666
330,30428.49553529345,84853.72384871729,0.14683333333333334
340,30428.49553529345,83338.24143699108,0.1458
350,30428.49553529345,82676.37221897846,0.14396666666666666
360,30428.49553529345,81569.01004291145,0.14355
370,30428.49553529345,80804.55351117566,0.143
380,30428.49553529345,80103.58039202556,0.14245
390,30428.49553529345,79079.803511516,0.1418
400,30428.49553529345,78548.26461248916,0.14153333333333334
410,30428.49553529345,78265.80865551229,0.14096666666666666
420,30428.49553529345,77737.71021940328,0.13946666666666666
430,30428.49553529345,77296.16016264635,0.13953333333333334
440,30428.49553529345,76659.37812485281,0.13845
450,30428.49553529345,75908.12987372838,0.1375
460,30428.49553529345,75580.42812243845,0.13701666666666668
470,30428.49553529345,74771.61295801279,0.13648333333333335
480,30428.49553529345,73746.18593381705,0.13511666666666666
490,30428.49553529345,73453.03831135607,0.1348
500,30428.49553529345,73128.36827627379,0.13445
510,30428.49553529345,72003.35416948757,0.13215
520,30428.49553529345,71376.51415606898,0.1309
530,30428.49553529345,71017.93679531745,0.13041666666666665
540,30428.49553529345,70339.24445985028,0.12873333333333334
550,30428.49553529345,70015.25454422225,0.12846666666666667
560,30428.49553529345,69640.47238405279,0.12788333333333332
570,30428.49553529345,69342.4631833124,0.128
580,30428.49553529345,69175.1957197787,0.12768333333333334
590,30428.49553529345,68704.42642403519,0.12676666666666667
600,30428.49553529345,68202.7627840917,0.1255
610,30428.49553529345,67863.69960057862,0.12471666666666667
620,30428.49553529345,67477.82166536398,0.12413333333333333
630,30428.49553529345,67243.39843642586,0.1241
640,30428.49553529345,66826.29525036606,0.12361666666666667
650,30428.49553529345,66789.63311920238,0.12383333333333334
660,30428.49553529345,66279.07866776045,0.1225
670,30428.49553529345,66026.0623732444,0.12183333333333334
680,30428.49553529345,65727.27177564711,0.1215
690,30428.49553529345,65367.15291358694,0.12045
700,30428.49553529345,64797.2505336297,0.11925
710,30428.49553529345,64462.764092721416,0.11851666666666667
720,30428.49553529345,64010.094362232005,0.11758333333333333
730,30428.49553529345,63751.56712554482,0.11726666666666667
740,30428.49553529345,63658.100687100814,0.11758333333333333
750,30428.49553529345,63594.92727067165,0.11766666666666667
760,30428.49553529345,63258.05881918726,0.11708333333333333
770,30428.49553529345,63179.664127381286,0.11721666666666666
780,30428.49553529345,62989.73995723856,0.1168
790,30428.49553529345,62918.4752002243,0.11676666666666667
800,30428.49553529345,62818.83537236801,0.11615
810,30428.49553529345,62660.878439525266,0.11623333333333333
820,30428.49553529345,62410.35185268581,0.11575
830,30428.49553529345,62240.58073583788,0.11516666666666667
840,30428.49553529345,61855.4185288536,0.11411666666666667
850,30428.49553529345,61772.704931596556,0.11388333333333334
860,30428.49553529345,61697.0925647771,0.11391666666666667
870,30428.49553529345,61661.83450382408,0.11381666666666666
880,30428.49553529345,61636.575844382845,0.11378333333333333
890,30428.49553529345,61412.43478334227,0.11333333333333333
900,30428.49553529345,61284.52957994549,0.1128
910,30428.49553529345,61187.238658464885,0.11311666666666667
920,30428.49553529345,60949.39012973836,0.1127
930,30428.49553529345,60579.33542203021,0.11173333333333334
940,30428.49553529345,60381.18402707891,0.1115
950,30428.49553529345,60198.54470760964,0.11086666666666667
960,30428.49553529345,60135.176175822715,0.11085
970,30428.49553529345,59923.37846687306,0.1105
980,30428.49553529345,59542.31273008605,0.10943333333333333
990,30428.49553529345,59227.511523452056,0.10891666666666666
