generation,best,average,unique_edges
0,445.7690642623381,1588.001985038214,0.08326797385620915
10,435.47217397588787,1073.8355303355668,0.08274509803921569
20,431.4032378794564,1048.6476695856445,0.08287581699346405
30,431.4032378794564,1094.9262225430919,0.08261437908496733
40,431.4032378794564,1101.038660879686,0.08241830065359478
50,430.6916825056662,1042.021640013902,0.08281045751633986
60,430.6916825056662,996.778665489632,0.08202614379084967
70,430.6916825056662,1056.569360517634,0.08300653594771241
80,430.6916825056662,1059.3781922677463,0.08235294117647059
90,430.6916825056662,1048.3003702345377,0.08281045751633986
100,430.6916825056662,1053.1452445723542,0.08248366013071895
110,430.6916825056662,1064.7494871128472,0.08287581699346405
120,430.6916825056662,1080.2898757317873,0.08274509803921569
130,430.6916825056662,989.6698198698059,0.0826797385620915
140,430.6916825056662,1036.7829363350043,0.08248366013071895
150,430.6916825056662,1040.5817349546373,0.08274509803921569
160,430.6916825056662,1023.3370553373215,0.08254901960784314
170,430.6916825056662,1032.402559142739,0.08261437908496733
180,430.6916825056662,1038.4518340438815,0.08241830065359478
190,430.6916825056662,1064.3089640873534,0.08281045751633986
200,430.6916825056662,1002.4874444299365,0.0826797385620915
210,430.6916825056662,1053.669703063519,0.0822875816993464
220,429.53028334169977,1017.6349402074615,0.08248366013071895
230,429.53028334169977,1039.9176213230414,0.08241830065359478
240,429.53028334169977,1079.439586793763,0.08274509803921569
250,429.53028334169977,1033.572570967234,0.08241830065359478
260,429.53028334169977,1048.687373661306,0.08235294117647059
270,429.53028334169977,1043.7474566431308,0.08274509803921569
280,429.53028334169977,1032.5784269708108,0.08222222222222222
290,429.53028334169977,1032.37953203527,0.08254901960784314
300,429.53028334169977,1091.7511450456293,0.08254901960784314
310,429.53028334169977,1002.5544684047751,0.0822875816993464
320,429.53028334169977,1066.5330894107742,0.08274509803921569
330,429.53028334169977,1041.3762809129828,0.08274509803921569
340,429.53028334169977,1077.2234182688821,0.0826797385620915
350,429.53028334169977,984.7523984628712,0.08196078431372548
360,429.53028334169977,995.2945020753855,0.08248366013071895
370,429.53028334169977,1050.7759750200064,0.08281045751633986
380,429.53028334169977,1016.451765190782,0.08281045751633986
390,429.53028334169977,1076.0937929102327,0.08254901960784314
400,429.53028334169977,1054.7293929187508,0.08261437908496733
410,429.53028334169977,1075.6639885102538,0.08274509803921569
420,429.53028334169977,1034.036840925736,0.08254901960784314
430,429.53028334169977,1007.0791567016628,0.08261437908496733
440,429.53028334169977,1032.8111964823584,0.08248366013071895
450,429.53028334169977,983.5440439413574,0.0822875816993464
460,429.53028334169977,1067.7700823397352,0.08254901960784314
470,429.53028334169977,1060.1122392899194,0.08241830065359478
480,429.53028334169977,1042.1264725986728,0.0826797385620915
490,429.53028334169977,1103.212180437378,0.08274509803921569
500,429.53028334169977,1049.395670248998,0.0822875816993464
510,429.53028334169977,1019.9424431284215,0.08287581699346405
520,429.53028334169977,1054.3764036271414,0.08254901960784314
530,429.53028334169977,1060.9363209418627,0.08241830065359478
540,429.53028334169977,1045.2388207647184,0.08281045751633986
550,429.53028334169977,1107.0339101959387,0.08287581699346405
560,429.53028334169977,1026.6348362870222,0.08222222222222222
570,429.53028334169977,1054.51730142383,0.08294117647058824
580,429.53028334169977,1043.261712862491,0.08235294117647059
590,429.53028334169977,1082.5123703851748,0.08274509803921569
600,429.53028334169977,1059.7112804089807,0.08248366013071895
610,429.53028334169977,1062.696551130297,0.08254901960784314
620,429.53028334169977,1041.4396941688854,0.08274509803921569
630,429.53028334169977,1029.1290318658102,0.08274509803921569
640,429.53028334169977,1025.4267127086055,0.0822875816993464
650,429.53028334169977,1045.1196011468664,0.08300653594771241
660,429.53028334169977,1071.7551303375567,0.08287581699346405
670,429.53028334169977,1014.2871997687746,0.08241830065359478
680,429.53028334169977,1069.0617237294719,0.08274509803921569
690,429.53028334169977,1104.077995822721,0.08281045751633986
700,429.53028334169977,1030.1688994395752,0.08241830065359478
710,429.53028334169977,1101.8355737852983,0.08294117647058824
720,429.53028334169977,1014.9695419471363,0.08261437908496733
730,429.53028334169977,1041.3405184535648,0.08254901960784314
740,429.53028334169977,1046.9407451037334,0.08241830065359478
750,429.53028334169977,1076.2268879778255,0.08241830065359478
760,429.53028334169977,1002.119029703893,0.08261437908496733
770,429.53028334169977,1045.508900551562,0.08254901960784314
780,429.53028334169977,1050.8972324792294,0.08281045751633986
790,429.53028334169977,1074.436784329983,0.08261437908496733
800,429.53028334169977,1047.2770102452764,0.08241830065359478
810,429.53028334169977,1080.8363421432189,0.0826797385620915
820,429.53028334169977,1028.4150673380639,0.08209150326797386
830,429.53028334169977,1037.7599787256293,0.08215686274509804
840,429.53028334169977,1014.5275490445114,0.0822875816993464
850,429.53028334169977,1086.3230359341405,0.08241830065359478
860,429.53028334169977,1049.2129453260998,0.08248366013071895
870,429.53028334169977,1089.192057867752,0.08300653594771241
880,429.53028334169977,1061.9424818018592,0.0826797385620915
890,429.53028334169977,1041.8287356060778,0.08222222222222222
900,429.53028334169977,1104.2484158660275,0.08287581699346405
910,429.53028334169977,1053.1364500149411,0.08248366013071895
920,429.53028334169977,1053.5671433679217,0.0822875816993464
930,429.53028334169977,1013.3068420973017,0.08248366013071895
940,429.53028334169977,1090.2379079361262,0.08287581699346405
950,429.53028334169977,990.739987936277,0.08241830065359478
960,429.53028334169977,1047.769738174252,0.08287581699346405
970,429.53028334169977,1060.3028110545577,0.08287581699346405
980,429.53028334169977,1050.9296410329737,0.08281045751633986
990,429.53028334169977,1028.489922371606,0.08196078431372548
