generation,best,average,unique_edges
0,437.89336798516257,1602.4067235105197,0.08333333333333333
10,431.11403771687793,1185.683366913309,0.08294117647058824
20,431.11403771687793,1231.2450774033193,0.08320261437908497
30,431.11403771687793,1257.9049959562813,0.08281045751633986
40,431.11403771687793,1246.8171469637603,0.08300653594771241
50,431.11403771687793,1195.8498191130884,0.08320261437908497
60,431.11403771687793,1202.918862409432,0.08313725490196078
70,431.11403771687793,1213.5951552240367,0.0830718954248366
80,431.11403771687793,1290.590993834131,0.0830718954248366
90,431.11403771687793,1255.9145112706428,0.08281045751633986
100,431.11403771687793,1268.3054005656822,0.08287581699346405
110,431.11403771687793,1222.0009810026472,0.08333333333333333
120,431.11403771687793,1235.270491432616,0.0830718954248366
130,431.11403771687793,1279.0296628721815,0.08320261437908497
140,431.11403771687793,1186.7823713407895,0.08313725490196078
150,431.11403771687793,1212.8680530691506,0.08313725490196078
160,431.11403771687793,1221.1312743435874,0.08333333333333333
170,431.11403771687793,1218.5093024962403,0.08313725490196078
180,431.11403771687793,1189.1644741223065,0.08313725490196078
190,431.11403771687793,1201.7525956795969,0.08300653594771241
200,431.11403771687793,1208.9634595238558,0.08326797385620915
210,431.11403771687793,1243.4178837127063,0.08300653594771241
220,431.11403771687793,1177.3963094887754,0.0830718954248366
230,431.11403771687793,1241.966746400346,0.08333333333333333
240,430.6116042178294,1196.0963630563147,0.08294117647058824
250,430.6116042178294,1223.423323394486,0.08313725490196078
260,430.6116042178294,1200.459125240494,0.0830718954248366
270,430.6116042178294,1176.2405601763683,0.08300653594771241
280,430.6116042178294,1251.0195127069167,0.0830718954248366
290,430.6116042178294,1192.4018024835625,0.08287581699346405
300,430.6116042178294,1245.1401392273522,0.0830718954248366
310,430.6116042178294,1246.2062399968227,0.0830718954248366
320,430.6116042178294,1211.9458009907864,0.08320261437908497
330,430.6116042178294,1227.5534676290883,0.08313725490196078
340,430.6116042178294,1234.4781222352117,0.08320261437908497
350,430.6116042178294,1214.9663211965665,0.08326797385620915
360,430.6116042178294,1236.78469574035,0.0830718954248366
370,430.6116042178294,1271.8662011915278,0.08287581699346405
380,430.6116042178294,1248.6078343948316,0.08320261437908497
390,430.6116042178294,1210.8237742436625,0.08287581699346405
400,429.53028334169977,1258.063270443955,0.08300653594771241
410,429.53028334169977,1282.5232606143402,0.08313725490196078
420,429.53028334169977,1187.621501174805,0.08300653594771241
430,429.53028334169977,1265.5488531094218,0.08313725490196078
440,429.53028334169977,1259.5257865918804,0.0830718954248366
450,429.53028334169977,1237.9130991279799,0.08287581699346405
460,429.53028334169977,1190.4122432620293,0.08294117647058824
470,429.53028334169977,1283.5233272124767,0.08313725490196078
480,429.53028334169977,1249.3964568068536,0.08300653594771241
490,429.53028334169977,1289.3667002630925,0.0830718954248366
500,429.53028334169977,1249.0905651665983,0.08313725490196078
510,429.53028334169977,1271.6866594813255,0.0830718954248366
520,429.53028334169977,1263.8405280325064,0.08320261437908497
530,429.53028334169977,1242.444087338116,0.08313725490196078
540,429.53028334169977,1270.518448996719,0.0830718954248366
550,429.53028334169977,1248.9179158928673,0.08313725490196078
560,429.53028334169977,1239.2147127317603,0.08300653594771241
570,429.53028334169977,1248.7706471426764,0.0830718954248366
580,429.53028334169977,1238.683810050957,0.08320261437908497
590,429.53028334169977,1239.3729556258068,0.0830718954248366
600,429.53028334169977,1201.59003508387,0.08300653594771241
610,429.53028334169977,1256.1002672191344,0.08320261437908497
620,429.53028334169977,1273.1531761298052,0.0830718954248366
630,429.53028334169977,1205.6200374243363,0.08313725490196078
640,429.53028334169977,1275.1650045957958,0.08313725490196078
650,429.53028334169977,1202.6605610488382,0.08320261437908497
660,429.53028334169977,1284.5996586499011,0.08300653594771241
670,429.53028334169977,1308.121202284906,0.08300653594771241
680,429.53028334169977,1203.7103585606105,0.08320261437908497
690,429.53028334169977,1198.0455309688111,0.08313725490196078
700,429.53028334169977,1266.1047227044241,0.08313725490196078
710,429.53028334169977,1212.427719408834,0.0830718954248366
720,429.53028334169977,1246.3293941009435,0.0830718954248366
730,429.53028334169977,1212.3416973742449,0.08294117647058824
740,429.53028334169977,1271.7418278535808,0.08294117647058824
750,429.53028334169977,1305.8701056601788,0.08320261437908497
760,429.53028334169977,1288.218638480858,0.08313725490196078
770,429.53028334169977,1298.668041471389,0.08287581699346405
780,429.53028334169977,1285.5922444931705,0.0830718954248366
790,429.53028334169977,1285.8234635241367,0.08320261437908497
800,429.53028334169977,1207.6410932915467,0.08313725490196078
810,429.53028334169977,1199.6360819483637,0.08300653594771241
820,429.53028334169977,1242.490083254197,0.08294117647058824
830,429.53028334169977,1279.895696637047,0.08313725490196078
840,429.53028334169977,1233.6078868527984,0.08294117647058824
850,429.53028334169977,1242.8725958182201,0.08320261437908497
860,429.53028334169977,1268.61004766336,0.08300653594771241
870,429.53028334169977,1212.4538304583368,0.08333333333333333
880,429.53028334169977,1239.0706848332914,0.08326797385620915
890,429.53028334169977,1226.8212946182582,0.08300653594771241
900,429.53028334169977,1284.404425290092,0.08320261437908497
910,429.53028334169977,1235.9484281218429,0.08287581699346405
920,429.53028334169977,1241.3495644857928,0.08294117647058824
930,429.53028334169977,1255.2676954499832,0.08320261437908497
940,429.53028334169977,1211.3551772968488,0.08281045751633986
950,429.53028334169977,1216.2423975947827,0.08300653594771241
960,429.53028334169977,1246.0918341541692,0.0830718954248366
970,429.53028334169977,1262.3862379932577,0.08326797385620915
980,429.53028334169977,1200.9769903210351,0.08281045751633986
990,429.53028334169977,1273.7514744730859,0.08326797385620915
