generation,best,average,unique_edges
0,443.9983397729303,1341.7854232299583,0.5155228758169934
10,431.114037716878,687.3023090455073,0.26143790849673204
20,431.114037716878,612.3068891203286,0.2181372549019608
30,430.8606199055795,701.8138449222902,0.2696078431372549
40,430.6916825056662,673.5657054898041,0.26062091503267976
50,430.6916825056662,707.4866177336174,0.27124183006535946
60,430.6916825056662,699.7306540744239,0.2818627450980392
70,430.6916825056662,709.7204196036691,0.27205882352941174
80,430.44549969787477,675.7507192001095,0.24754901960784315
90,428.871756392034,748.4143047648868,0.30310457516339867
100,428.871756392034,709.4020747511709,0.2761437908496732
110,428.871756392034,684.4668816564787,0.2687908496732026
120,428.871756392034,752.0999389070442,0.2957516339869281
130,428.87175639203394,641.5056982862527,0.24673202614379086
140,428.87175639203394,702.8264583643986,0.26062091503267976
150,428.87175639203394,673.7666295863829,0.2638888888888889
160,428.87175639203394,713.3887430407522,0.2696078431372549
170,428.87175639203394,697.38087215044,0.2638888888888889
180,428.87175639203394,749.2864592298041,0.30800653594771243
190,428.87175639203394,673.0706471598276,0.26062091503267976
200,428.87175639203394,748.2320284833098,0.29411764705882354
210,428.87175639203394,717.1007373367576,0.27450980392156865
220,428.87175639203394,625.7820866499535,0.2295751633986928
230,428.87175639203394,762.8396272808677,0.2965686274509804
240,428.87175639203394,694.1153561166706,0.26062091503267976
250,428.87175639203394,710.9797039587816,0.26143790849673204
260,428.87175639203394,757.4377048457933,0.2973856209150327
270,428.87175639203394,725.858433467276,0.2875816993464052
280,428.87175639203394,649.9245137060848,0.23937908496732027
290,428.8717563920339,692.9053234874286,0.26552287581699346
300,428.8717563920339,731.6356433019638,0.27369281045751637
310,428.8717563920339,664.4248094055221,0.2589869281045752
320,428.8717563920339,685.2239589395618,0.2622549019607843
330,428.8717563920339,752.6839421840949,0.29330065359477125
340,428.8717563920339,710.0670530740176,0.28022875816993464
350,428.8717563920339,652.5243087557698,0.26062091503267976
360,428.8717563920339,601.2894586852103,0.22630718954248366
370,428.8717563920339,730.7491134243008,0.2957516339869281
380,428.8717563920339,710.7838999749129,0.2679738562091503
390,428.8717563920339,686.3662787608237,0.2549019607843137
