generation,best,average,unique_edges
0,302620.30778386805,328926.4513662439,0.31253333333333333
10,31350.95438046874,302626.3977619665,0.29346666666666665
20,30932.65866494551,281854.09669868444,0.2810166666666667
30,30932.65866494551,242318.77216610356,0.26105
40,30884.116743475333,207077.7877876481,0.2377
50,30884.116743475333,166916.45938623452,0.21503333333333333
60,30292.11688506531,131934.41305766898,0.19153333333333333
70,30292.11688506531,98832.47710984417,0.14925
80,30292.11688506531,81035.14534919613,0.12298333333333333
90,30244.23439962687,67320.43984683424,0.10263333333333333
100,30244.23439962687,57758.01433554309,0.0897
110,30244.23439962687,55441.813394373436,0.08623333333333333
120,30244.23439962687,48524.575618424096,0.06991666666666667
130,30244.23439962687,47056.816842991604,0.06781666666666666
140,30244.23439962687,45642.436247586375,0.06451666666666667
150,30244.23439962687,43030.39813865678,0.0582
160,30244.23439962687,39051.97721221521,0.04605
170,30244.23439962687,38614.85166756887,0.04435
180,30244.23439962687,38007.800963620735,0.04281666666666667
190,30110.115492756922,36601.5639492005,0.03738333333333333
200,30110.115492756922,36041.03853900877,0.03498333333333333
210,30110.115492756922,34871.09150276043,0.030033333333333332
220,30110.115492756922,31298.870577670925,0.014116666666666666
230,30110.115492756922,30723.589316474063,0.011516666666666666
240,30110.115492756922,30591.4197604542,0.010883333333333333
250,30110.115492756922,30582.097780600085,0.010766666666666667
260,30110.115492756922,30570.04858803156,0.010633333333333333
270,30110.115492756922,30562.39672934557,0.0106
280,30110.115492756922,30458.914736281156,0.009883333333333333
290,30110.115492756922,30412.923887010165,0.009616666666666667
300,30110.115492756922,30370.72831419972,0.009083333333333334
310,30110.115492756922,30337.00767984715,0.00855
320,30110.115492756922,30250.265731401585,0.00765
330,30110.115492756922,30224.60666876482,0.007516666666666666
340,30110.115492756922,30184.037401665424,0.005816666666666667
350,30107.834140293293,30173.60639840231,0.004433333333333333
360,30107.834140293293,30173.60639840231,0.004433333333333333
370,30107.834140293293,30161.328486592392,0.004433333333333333
380,30107.834140293293,30155.185728433324,0.004433333333333333
390,30107.834140293293,30155.185728433324,0.004433333333333333
400,30107.834140293293,30155.185728433324,0.004433333333333333
410,30107.834140293293,30155.185728433324,0.004433333333333333
420,30107.834140293293,30155.185728433324,0.004433333333333333
430,30107.834140293293,30144.65590324793,0.004083333333333333
440,30107.834140293293,30135.562552625684,0.004083333333333333
450,30107.834140293293,30135.562552625684,0.004083333333333333
460,30107.834140293293,30126.46920200344,0.004083333333333333
470,30107.834140293293,30121.92252669232,0.004083333333333333
480,30107.834140293293,30117.375851381203,0.004083333333333333
490,30107.834140293293,30117.375851381203,0.004083333333333333
500,30107.834140293293,30117.375851381203,0.004083333333333333
510,30107.834140293293,30112.82917607009,0.004083333333333333
520,30107.834140293293,30109.020443574296,0.0037
530,30107.834140293293,30108.792308327953,0.0037
540,30107.834140293293,30108.716263245835,0.0037
550,30107.834140293293,30108.716263245835,0.0037
560,30107.834140293293,30108.716263245835,0.0037
570,30107.834140293293,30108.716263245835,0.0037
580,30107.834140293293,30108.564173081602,0.0037
590,30107.834140293293,30108.48812799949,0.0037
600,30107.834140293293,30108.41208291738,0.0037
610,30107.834140293293,30108.41208291738,0.0037
620,30107.834140293293,30108.336037835266,0.0037
630,30107.834140293293,30108.183947671045,0.0037
640,30107.834140293293,30108.031857506805,0.0037
650,30107.834140293293,30107.955812424687,0.0037
660,30107.834140293293,30107.834140293293,0.0033333333333333335
670,30107.834140293293,30107.834140293293,0.0033333333333333335
680,30107.834140293293,30107.834140293293,0.0033333333333333335
690,30107.834140293293,30107.834140293293,0.0033333333333333335
700,30107.834140293293,30107.834140293293,0.0033333333333333335
710,30107.834140293293,30107.834140293293,0.0033333333333333335
720,30107.834140293293,30107.834140293293,0.0033333333333333335
730,30107.834140293293,30107.834140293293,0.0033333333333333335
740,30107.834140293293,30107.834140293293,0.0033333333333333335
750,30107.834140293293,30107.834140293293,0.0033333333333333335
760,30107.834140293293,30107.834140293293,0.0033333333333333335
770,29951.810959575294,30107.314063024234,0.003766666666666667
780,29951.810959575294,30105.233753948,0.003766666666666667
790,29951.810959575294,30100.553058526468,0.003766666666666667
800,29951.810959575294,30095.352285835866,0.003766666666666667
810,29951.810959575294,30090.151513145272,0.003766666666666667
820,29951.810959575294,30079.74996776408,0.003766666666666667
830,29951.810959575294,30079.74996776408,0.003766666666666667
840,29951.810959575294,30079.74996776408,0.003766666666666667
850,29951.810959575294,30079.74996776408,0.003766666666666667
860,29951.810959575294,30074.54919507349,0.003766666666666667
870,29951.810959575294,30069.34842238289,0.003766666666666667
880,29951.810959575294,30053.746104311103,0.003766666666666667
890,29951.810959575294,30048.545331620517,0.003766666666666667
900,29951.810959575294,30038.143786239332,0.003766666666666667
910,29951.810959575294,30038.143786239332,0.003766666666666667
920,29951.810959575294,30022.541468167554,0.003766666666666667
930,29951.810959575294,30017.34069547696,0.003766666666666667
940,29951.810959575294,30012.139922786366,0.003766666666666667
950,29951.810959575294,30006.939150095775,0.003766666666666667
960,29951.810959575294,29996.537604714587,0.003766666666666667
970,29951.810959575294,29996.537604714587,0.003766666666666667
980,29951.810959575294,29991.336832023997,0.003766666666666667
990,29951.810959575294,29986.136059333403,0.003766666666666667
