generation,best,average,unique_edges
0,1516.9936424263428,1658.0141052677036,0.5318627450980392
10,1362.3379891533198,1504.6468124054434,0.4223856209150327
20,1278.8376298500762,1436.560786321407,0.37254901960784315
30,1143.7855555655296,1350.0510682463203,0.3888888888888889
40,1097.3475012184397,1335.2629485691375,0.37336601307189543
50,1097.3475012184397,1331.140027935453,0.38562091503267976
60,1097.3475012184397,1329.356193395634,0.36764705882352944
70,1074.938151959794,1272.792710321492,0.35130718954248363
80,1074.938151959794,1317.3235902311062,0.3472222222222222
90,1050.3381201111706,1295.60843951262,0.36764705882352944
100,1031.9102258556359,1273.928733128302,0.3627450980392157
110,1031.9102258556359,1329.8223977422297,0.40032679738562094
120,1021.8793638009004,1240.0422733634553,0.34477124183006536
130,965.7546811697994,1224.4302082557808,0.3799019607843137
140,965.7546811697994,1287.1660623306786,0.3684640522875817
150,965.7546811697994,1236.5771259928924,0.3341503267973856
160,965.7546811697994,1228.7875955192555,0.34395424836601307
170,965.7546811697994,1241.7355754818545,0.3341503267973856
180,935.7173165357519,1250.0947981491445,0.39215686274509803
190,922.5215289651609,1217.064355581676,0.35784313725490197
200,922.5215289651609,1227.909531011386,0.39052287581699346
210,922.5215289651609,1231.6951465455372,0.3700980392156863
220,886.3893717231314,1210.631050910253,0.3741830065359477
230,886.3893717231314,1213.4355786327535,0.38235294117647056
240,886.3893717231314,1179.1606191413955,0.36356209150326796
250,886.3893717231314,1172.5696521761934,0.33088235294117646
260,886.3893717231314,1183.2093719941065,0.375
270,886.3893717231314,1168.5196896723248,0.352124183006536
280,871.1886228428525,1198.7547568977818,0.3758169934640523
290,871.1886228428525,1173.866985583352,0.3700980392156863
300,871.1886228428525,1200.8274680048742,0.36437908496732024
310,871.1886228428525,1186.9918272424013,0.3472222222222222
320,871.1886228428525,1175.4700497319661,0.3700980392156863
330,871.1886228428525,1177.573557523824,0.3619281045751634
340,871.1886228428525,1156.0857299774334,0.37745098039215685
350,871.1886228428525,1155.9469816787266,0.3709150326797386
360,871.1886228428525,1126.79033909949,0.33088235294117646
370,871.1886228428525,1150.1831963661145,0.35784313725490197
380,871.1886228428525,1194.440592387574,0.3758169934640523
390,871.1886228428525,1194.863938870256,0.34558823529411764
