generation,best,average,unique_edges
0,21978.293290489022,167641.3168764639,0.16426666666666667
10,21331.117791202807,143951.60575299966,0.1546
20,21091.89544842925,104332.44313810485,0.14053333333333334
30,21091.89544842925,75580.46049744317,0.12863333333333332
40,21091.89544842925,63709.91247339157,0.12456666666666667
50,21091.89544842925,56430.36890906667,0.1208
60,21091.89544842925,50973.0491256811,0.1161
70,21091.89544842925,45071.317568111546,0.1065
80,21091.89544842925,42213.019013944315,0.10333333333333333
90,21091.89544842925,40345.50085430895,0.09996666666666666
100,21091.89544842925,36716.14203769566,0.09103333333333333
110,21091.89544842925,35816.94739711269,0.08906666666666667
120,21091.89544842925,34689.3474553559,0.08566666666666667
130,21091.89544842925,33935.45672045001,0.0838
140,21091.89544842925,32899.46092964233,0.07946666666666667
150,21091.89544842925,32246.965655714535,0.0776
160,21091.89544842925,31699.52196782518,0.0755
170,20929.78773243964,31383.4621116133,0.07443333333333334
180,20929.78773243964,30953.362068870923,0.0726
190,20929.78773243964,30309.003121439717,0.07036666666666666
200,20929.78773243964,30112.687190346744,0.07073333333333333
210,20929.78773243964,29041.92555701062,0.06543333333333333
220,20929.78773243964,27946.637998270064,0.05943333333333333
230,20891.991689126557,26754.112347679857,0.053733333333333334
240,20891.991689126557,26360.855965721814,0.0513
250,20891.991689126557,26041.649310655797,0.04953333333333333
260,20891.991689126557,25748.716225903652,0.047733333333333336
270,20891.991689126557,25281.64195954855,0.04473333333333333
280,20891.991689126557,25141.143044233322,0.0436
290,20891.991689126557,25032.846181387355,0.042666666666666665
300,20891.991689126557,24398.716098900597,0.038766666666666665
310,20891.991689126557,23863.12981734337,0.0352
320,20891.991689126557,23157.27906298121,0.029333333333333333
330,20891.991689126557,22600.575642184696,0.0236
340,20891.991689126557,22395.959465152435,0.0212
350,20891.991689126557,22253.33856044779,0.019566666666666666
360,20891.991689126557,21893.002108398465,0.015466666666666667
370,20891.991689126557,21802.54325291164,0.014533333333333334
380,20891.991689126557,21543.995597355246,0.010833333333333334
390,20891.991689126557,21449.531800478835,0.0101
400,20891.991689126557,21448.29166998076,0.010033333333333333
410,20891.991689126557,21426.90213387306,0.010033333333333333
420,20891.991689126557,21408.85815943106,0.010033333333333333
430,20881.613630232252,21341.318451946874,0.009766666666666667
440,20881.613630232252,21277.926601615287,0.009433333333333334
450,20881.613630232252,21269.906031529375,0.009333333333333334
460,20881.613630232252,21264.780646984185,0.0093
470,20881.613630232252,21222.334871956406,0.009166666666666667
480,20881.613630232252,21182.709879668644,0.008966666666666666
490,20881.613630232252,21142.71533427232,0.008766666666666667
500,20881.613630232252,21142.10441481853,0.008766666666666667
510,20881.613630232252,21139.398816177498,0.0087
520,20881.613630232252,21077.61586536665,0.008266666666666667
530,20881.613630232252,21076.6326778837,0.008233333333333334
540,20881.613630232252,21045.58858995016,0.007966666666666667
550,20881.613630232252,21019.046409929917,0.007566666666666667
560,20881.613630232252,21016.983721883404,0.0074
570,20881.613630232252,21010.601574746543,0.007333333333333333
580,20881.613630232252,20987.691779815614,0.007033333333333333
590,20881.613630232252,20967.68197263633,0.006733333333333333
600,20881.613630232252,20940.38796406408,0.0057666666666666665
610,20881.613630232252,20939.685562811,0.0057666666666666665
620,20881.613630232252,20939.685562811,0.0057666666666666665
630,20881.613630232252,20939.685562811,0.0057666666666666665
640,20881.613630232252,20927.4711487196,0.0054666666666666665
650,20881.613630232252,20918.74247004222,0.005166666666666667
660,20881.613630232252,20911.761452343893,0.004833333333333334
670,20881.613630232252,20910.416683275496,0.004833333333333334
680,20881.613630232252,20910.11956595635,0.004633333333333333
690,20881.613630232252,20898.56125972673,0.0046
700,20881.613630232252,20897.89491386239,0.0046
710,20881.613630232252,20897.89491386239,0.0046
720,20881.613630232252,20897.89491386239,0.0046
730,20881.613630232252,20892.38680398167,0.0046
740,20881.613630232252,20887.901024638326,0.003933333333333333
750,20881.613630232252,20886.41805080049,0.0037
760,20881.613630232252,20886.41805080049,0.0037
770,20881.613630232252,20886.41805080049,0.0037
780,20881.613630232252,20885.129782948847,0.003533333333333333
790,20881.613630232252,20884.65786084133,0.0034333333333333334
800,20881.613630232252,20884.65786084133,0.0034333333333333334
810,20881.613630232252,20884.65786084133,0.0034333333333333334
820,20881.613630232252,20884.311925544855,0.0034333333333333334
830,20881.613630232252,20883.96599024838,0.0034333333333333334
840,20881.613630232252,20883.96599024838,0.0034333333333333334
850,20881.613630232252,20883.6200549519,0.0034333333333333334
860,20881.613630232252,20883.239526125777,0.0034333333333333334
870,20881.613630232252,20882.858997299652,0.0034333333333333334
880,20881.613630232252,20882.858997299652,0.0034333333333333334
890,20881.613630232252,20882.858997299652,0.0034333333333333334
900,20881.613630232252,20882.513062003174,0.0034333333333333334
910,20881.613630232252,20882.513062003174,0.0034333333333333334
920,20881.613630232252,20882.513062003174,0.0034333333333333334
930,20881.613630232252,20882.1671267067,0.0034333333333333334
940,20881.613630232252,20882.1671267067,0.0034333333333333334
950,20881.613630232252,20881.61363023234,0.0033333333333333335
960,20881.613630232252,20881.61363023234,0.0033333333333333335
970,20881.613630232252,20881.61363023234,0.0033333333333333335
980,20881.613630232252,20881.61363023234,0.0033333333333333335
990,20881.613630232252,20881.61363023234,0.0033333333333333335
